title,island,locality,price,beds,size,link,date,ad_type
2 Bedroom Apartment in Portocolom,Mallorca,Portocolom,1100,2,80,https://www.kyero.com/en/property/7813294-apartment-long-let-portocolom,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1625,2,134,https://www.kyero.com/en/property/7810730-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Duplex in Port D'andratx,Mallorca,Port D'andratx,2800,2,113,https://www.kyero.com/en/property/7942584-apartment-long-let-port-d-andratx,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1700,3,200,https://www.kyero.com/en/property/7870271-apartment-long-let-palma-de-majorca,2020-09-24,rent
4 Bedroom Penthouse in Calvia,Mallorca,Calvia,2250,4,153,https://www.kyero.com/en/property/8007780-apartment-long-let-calvia,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1100,2,75,https://www.kyero.com/en/property/7838291-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Bendinat,Mallorca,Bendinat,3000,2,136,https://www.kyero.com/en/property/7410651-apartment-long-let-bendinat,2020-09-24,rent
1 Bedroom Penthouse in Palma de Majorca,Mallorca,Palma de Majorca,1600,1,55,https://www.kyero.com/en/property/7942533-apartment-long-let-palma-de-majorca,2020-09-24,rent
4 Bedroom Apartment in Calvia,Mallorca,Calvia,2300,4,230,https://www.kyero.com/en/property/7782003-apartment-long-let-calvia,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1500,3,155,https://www.kyero.com/en/property/7874480-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Palmanova,Mallorca,Palmanova,900,2,160,https://www.kyero.com/en/property/7742700-apartment-long-let-palmanova,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,850,1,57,https://www.kyero.com/en/property/8034329-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,750,1,60,https://www.kyero.com/en/property/7892492-apartment-long-let-palma-de-majorca,2020-09-24,rent
4 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2500,4,180,https://www.kyero.com/en/property/8058728-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,940,2,66,https://www.kyero.com/en/property/7781985-apartment-long-let-port-d-andratx,2020-09-24,rent
3 Bedroom Apartment in Port De Pollenca,Mallorca,Port De Pollenca,1500,3,130,https://www.kyero.com/en/property/8007799-apartment-long-let-port-de-pollenca,2020-09-24,rent
3 Bedroom Apartment in Son Vida,Mallorca,Son Vida,2800,3,162,https://www.kyero.com/en/property/8007741-apartment-long-let-son-vida,2020-09-24,rent
2 Bedroom Apartment in Cas Catala,Mallorca,Cas Catala,1700,2,135,https://www.kyero.com/en/property/7942252-apartment-long-let-cas-catala,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1322,2,90,https://www.kyero.com/en/property/7477114-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Penthouse in Illetes (Ses),Mallorca,Illetes (Ses),3000,2,115,https://www.kyero.com/en/property/7942585-apartment-long-let-illetes-ses,2020-09-24,rent
3 Bedroom Apartment in Portocolom,Mallorca,Portocolom,1100,3,113,https://www.kyero.com/en/property/7754804-apartment-long-let-portocolom,2020-09-24,rent
2 Bedroom Apartment in Magalluf,Mallorca,Magalluf,900,2,60,https://www.kyero.com/en/property/7870620-apartment-long-let-magalluf,2020-09-24,rent
2 Bedroom Apartment in Llucmajor,Mallorca,Llucmajor,1300,2,97,https://www.kyero.com/en/property/8007821-apartment-long-let-llucmajor,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1100,2,80,https://www.kyero.com/en/property/8057346-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1580,3,130,https://www.kyero.com/en/property/8007831-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1100,2,80,https://www.kyero.com/en/property/7893601-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,1000,2,90,https://www.kyero.com/en/property/7807792-apartment-long-let-port-d-andratx,2020-09-24,rent
3 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1000,3,90,https://www.kyero.com/en/property/8034160-apartment-long-let-portals-nous,2020-09-24,rent
3 Bedroom Apartment in Santanyi,Mallorca,Santanyi,2000,3,127,https://www.kyero.com/en/property/7942575-apartment-long-let-santanyi,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1400,2,86,https://www.kyero.com/en/property/7403815-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Magalluf,Mallorca,Magalluf,900,2,60,https://www.kyero.com/en/property/7855836-apartment-long-let-magalluf,2020-09-24,rent
Apartment in Peguera,Mallorca,Peguera,690,1,35,https://www.kyero.com/en/property/8027733-apartment-long-let-peguera,2020-09-24,rent
2 Bedroom Apartment in Sant Agusti,Mallorca,Sant Agusti,3550,2,125,https://www.kyero.com/en/property/7659397-apartment-long-let-sant-agusti,2020-09-24,rent
1 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,700,1,26,https://www.kyero.com/en/property/7887162-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in La Bonanova,Mallorca,La Bonanova,1400,3,110,https://www.kyero.com/en/property/7779930-apartment-long-let-la-bonanova,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1250,3,96,https://www.kyero.com/en/property/7855579-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Cala Vinyes,Mallorca,Cala Vinyes,2000,3,130,https://www.kyero.com/en/property/6672014-apartment-long-let-cala-vinyes,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1500,3,127,https://www.kyero.com/en/property/7510740-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,790,2,90,https://www.kyero.com/en/property/7892344-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Portocolom,Mallorca,Portocolom,650,3,101,https://www.kyero.com/en/property/7605930-apartment-long-let-portocolom,2020-09-24,rent
3 Bedroom Apartment in Cala Vinyes,Mallorca,Cala Vinyes,1000,3,95,https://www.kyero.com/en/property/7927246-apartment-long-let-cala-vinyes,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2000,2,125,https://www.kyero.com/en/property/7279155-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Penthouse in Alcudia,Mallorca,Alcudia,1800,1,1,https://www.kyero.com/en/property/7746399-apartment-long-let-alcudia,2020-09-24,rent
2 Bedroom Apartment in Port De Pollenca,Mallorca,Port De Pollenca,2500,2,210,https://www.kyero.com/en/property/7942593-apartment-long-let-port-de-pollenca,2020-09-24,rent
2 Bedroom Apartment in Palmanova,Mallorca,Palmanova,1599,2,50,https://www.kyero.com/en/property/6593952-apartment-long-let-palmanova,2020-09-24,rent
1 Bedroom Apartment in Peguera,Mallorca,Peguera,690,1,40,https://www.kyero.com/en/property/7639623-apartment-long-let-peguera,2020-09-24,rent
2 Bedroom Apartment in Port De Pollenca,Mallorca,Port De Pollenca,1300,2,170,https://www.kyero.com/en/property/7708075-apartment-long-let-port-de-pollenca,2020-09-24,rent
1 Bedroom Apartment in Costa D'en Blanes,Mallorca,Costa D'en Blanes,2900,1,152,https://www.kyero.com/en/property/7882705-apartment-long-let-costa-d-en-blanes,2020-09-24,rent
2 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),1800,2,80,https://www.kyero.com/en/property/7628820-apartment-long-let-illetes-ses,2020-09-24,rent
3 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,2799,3,120,https://www.kyero.com/en/property/7605168-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),950,2,65,https://www.kyero.com/en/property/7844368-apartment-long-let-illetes-ses,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,850,2,90,https://www.kyero.com/en/property/7781991-apartment-long-let-santa-ponsa,2020-09-24,rent
4 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,2200,4,170,https://www.kyero.com/en/property/7324308-apartment-long-let-sol-de-mallorca,2020-09-24,rent
1 Bedroom Penthouse in Palma de Majorca,Mallorca,Palma de Majorca,950,1,80,https://www.kyero.com/en/property/7886902-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Palmanova,Mallorca,Palmanova,1000,1,50,https://www.kyero.com/en/property/8026584-apartment-long-let-palmanova,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,825,2,60,https://www.kyero.com/en/property/7904247-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1100,2,70,https://www.kyero.com/en/property/7468620-apartment-long-let-portals-nous,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,950,1,53,https://www.kyero.com/en/property/7758769-apartment-long-let-palma-de-majorca,2020-09-24,rent
5 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1650,5,175,https://www.kyero.com/en/property/7882865-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Port De Pollenca,Mallorca,Port De Pollenca,1000,3,96,https://www.kyero.com/en/property/7449441-apartment-long-let-port-de-pollenca,2020-09-24,rent
3 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,3000,3,166,https://www.kyero.com/en/property/7839871-apartment-long-let-sol-de-mallorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1400,3,125,https://www.kyero.com/en/property/7942250-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Andratx,Mallorca,Andratx,750,3,85,https://www.kyero.com/en/property/7746290-apartment-long-let-andratx,2020-09-24,rent
2 Bedroom Apartment in Son Serra De Marina,Mallorca,Son Serra De Marina,1200,2,120,https://www.kyero.com/en/property/7262573-apartment-long-let-son-serra-de-marina,2020-09-24,rent
4 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,2300,4,168,https://www.kyero.com/en/property/7635724-apartment-long-let-sol-de-mallorca,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1300,2,72,https://www.kyero.com/en/property/8007764-apartment-long-let-portals-nous,2020-09-24,rent
3 Bedroom Apartment in Calvia,Mallorca,Calvia,2200,3,120,https://www.kyero.com/en/property/7942567-apartment-long-let-calvia,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1550,2,75,https://www.kyero.com/en/property/7942579-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1350,2,80,https://www.kyero.com/en/property/8007825-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Penthouse in Campos,Mallorca,Campos,750,3,93,https://www.kyero.com/en/property/7729860-apartment-long-let-campos,2020-09-24,rent
1 Bedroom Apartment in Alcudia,Mallorca,Alcudia,750,1,1,https://www.kyero.com/en/property/7746407-apartment-long-let-alcudia,2020-09-24,rent
2 Bedroom Apartment in Magalluf,Mallorca,Magalluf,900,2,52,https://www.kyero.com/en/property/7870648-apartment-long-let-magalluf,2020-09-24,rent
2 Bedroom Apartment in Torrenova,Mallorca,Torrenova,2200,2,120,https://www.kyero.com/en/property/7816719-apartment-long-let-torrenova,2020-09-24,rent
3 Bedroom Apartment in Port De Pollenca,Mallorca,Port De Pollenca,1500,3,2,https://www.kyero.com/en/property/7746412-apartment-long-let-port-de-pollenca,2020-09-24,rent
3 Bedroom Apartment in Pollenca,Mallorca,Pollenca,1200,3,2,https://www.kyero.com/en/property/7746394-apartment-long-let-pollenca,2020-09-24,rent
1 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,700,1,35,https://www.kyero.com/en/property/7244529-apartment-long-let-santa-ponsa,2020-09-24,rent
6 Bedroom Penthouse in Sol De Mallorca,Mallorca,Sol De Mallorca,7000,6,5,https://www.kyero.com/en/property/5497214-apartment-long-let-sol-de-mallorca,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,950,1,60,https://www.kyero.com/en/property/7892620-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1400,2,83,https://www.kyero.com/en/property/7519559-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Andratx,Mallorca,Andratx,650,1,68,https://www.kyero.com/en/property/7938103-apartment-long-let-andratx,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2150,3,100,https://www.kyero.com/en/property/7628839-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1200,3,97,https://www.kyero.com/en/property/7888349-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Campos,Mallorca,Campos,790,3,126,https://www.kyero.com/en/property/7571072-apartment-long-let-campos,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,2750,3,250,https://www.kyero.com/en/property/8039009-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Palmanova,Mallorca,Palmanova,1000,2,70,https://www.kyero.com/en/property/7870645-apartment-long-let-palmanova,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,800,1,59,https://www.kyero.com/en/property/7890376-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,1100,2,60,https://www.kyero.com/en/property/7604528-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Palmanova,Mallorca,Palmanova,1249,2,65,https://www.kyero.com/en/property/7748069-apartment-long-let-palmanova,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1100,3,77,https://www.kyero.com/en/property/7808510-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Bendinat,Mallorca,Bendinat,2200,2,116,https://www.kyero.com/en/property/7781987-apartment-long-let-bendinat,2020-09-24,rent
Apartment in El Toro,Mallorca,El Toro,650,1,35,https://www.kyero.com/en/property/7835464-apartment-long-let-el-toro,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2100,3,135,https://www.kyero.com/en/property/8007793-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Pollenca,Mallorca,Pollenca,750,1,60,https://www.kyero.com/en/property/8007798-apartment-long-let-pollenca,2020-09-24,rent
1 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),1500,1,83,https://www.kyero.com/en/property/7870621-apartment-long-let-illetes-ses,2020-09-24,rent
3 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,2700,3,170,https://www.kyero.com/en/property/7935750-apartment-long-let-sol-de-mallorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1300,3,93,https://www.kyero.com/en/property/8007772-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,830,1,67,https://www.kyero.com/en/property/7886901-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1200,3,85,https://www.kyero.com/en/property/7935749-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2200,2,120,https://www.kyero.com/en/property/6523298-apartment-long-let-palma-de-majorca,2020-09-24,rent
4 Bedroom Penthouse in Sol De Mallorca,Mallorca,Sol De Mallorca,2500,4,367,https://www.kyero.com/en/property/7890862-apartment-long-let-sol-de-mallorca,2020-09-24,rent
5 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,3000,5,320,https://www.kyero.com/en/property/7378966-apartment-long-let-sol-de-mallorca,2020-09-24,rent
2 Bedroom Apartment in Bendinat,Mallorca,Bendinat,2000,2,150,https://www.kyero.com/en/property/7844147-apartment-long-let-bendinat,2020-09-24,rent
3 Bedroom Penthouse in Santa Ponsa,Mallorca,Santa Ponsa,1500,3,300,https://www.kyero.com/en/property/7791642-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Can Pastilla,Mallorca,Can Pastilla,1800,3,120,https://www.kyero.com/en/property/7338266-apartment-long-let-can-pastilla,2020-09-24,rent
Apartment in Palmanova,Mallorca,Palmanova,800,1,32,https://www.kyero.com/en/property/6716963-apartment-long-let-palmanova,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1550,3,110,https://www.kyero.com/en/property/7959458-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Port De Pollenca,Mallorca,Port De Pollenca,1500,3,120,https://www.kyero.com/en/property/7216716-apartment-long-let-port-de-pollenca,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2000,2,125,https://www.kyero.com/en/property/7331569-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Penthouse in Santa Ponsa,Mallorca,Santa Ponsa,4000,3,142,https://www.kyero.com/en/property/7942547-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1600,3,74,https://www.kyero.com/en/property/6408858-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1350,2,140,https://www.kyero.com/en/property/7810473-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1200,2,73,https://www.kyero.com/en/property/8007794-apartment-long-let-palma-de-majorca,2020-09-24,rent
4 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1950,4,114,https://www.kyero.com/en/property/7668998-apartment-long-let-palma-de-majorca,2020-09-24,rent
4 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),4500,4,3,https://www.kyero.com/en/property/7263013-apartment-long-let-illetes-ses,2020-09-24,rent
4 Bedroom Apartment in Cas Catala,Mallorca,Cas Catala,3000,4,170,https://www.kyero.com/en/property/7378968-apartment-long-let-cas-catala,2020-09-24,rent
2 Bedroom Penthouse in Palma de Majorca,Mallorca,Palma de Majorca,1100,2,63,https://www.kyero.com/en/property/7886904-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Palmanova,Mallorca,Palmanova,1200,2,70,https://www.kyero.com/en/property/7651773-apartment-long-let-palmanova,2020-09-24,rent
2 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2500,2,80,https://www.kyero.com/en/property/7882714-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1200,2,95,https://www.kyero.com/en/property/7605352-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Penthouse in Santa Ponsa,Mallorca,Santa Ponsa,2500,2,96,https://www.kyero.com/en/property/7942532-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,899,2,80,https://www.kyero.com/en/property/7914943-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Calvia,Mallorca,Calvia,2300,3,160,https://www.kyero.com/en/property/7942576-apartment-long-let-calvia,2020-09-24,rent
2 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,4500,2,72,https://www.kyero.com/en/property/7661230-apartment-long-let-portals-nous,2020-09-24,rent
4 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1100,4,140,https://www.kyero.com/en/property/7710664-apartment-long-let-palma-de-majorca,2020-09-24,rent
1 Bedroom Apartment in Santanyi,Mallorca,Santanyi,700,1,76,https://www.kyero.com/en/property/7476049-apartment-long-let-santanyi,2020-09-24,rent
3 Bedroom Apartment in Portocolom,Mallorca,Portocolom,1100,3,169,https://www.kyero.com/en/property/7646514-apartment-long-let-portocolom,2020-09-24,rent
3 Bedroom Apartment in Sol De Mallorca,Mallorca,Sol De Mallorca,2400,3,150,https://www.kyero.com/en/property/7522919-apartment-long-let-sol-de-mallorca,2020-09-24,rent
3 Bedroom Penthouse in Cala Mayor,Mallorca,Cala Mayor,2500,3,110,https://www.kyero.com/en/property/7626363-apartment-long-let-cala-mayor,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,900,1,55,https://www.kyero.com/en/property/7628833-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Cas Catala,Mallorca,Cas Catala,1800,3,147,https://www.kyero.com/en/property/8034326-apartment-long-let-cas-catala,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,800,1,65,https://www.kyero.com/en/property/7927185-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Penthouse in Port De Pollenca,Mallorca,Port De Pollenca,1500,2,80,https://www.kyero.com/en/property/7746404-apartment-long-let-port-de-pollenca,2020-09-24,rent
3 Bedroom Apartment in Cas Catala,Mallorca,Cas Catala,2500,3,185,https://www.kyero.com/en/property/7379001-apartment-long-let-cas-catala,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1900,2,174,https://www.kyero.com/en/property/8007801-apartment-long-let-santa-ponsa,2020-09-24,rent
4 Bedroom Triplex in Portocolom,Mallorca,Portocolom,3000,4,491,https://www.kyero.com/en/property/6881039-apartment-long-let-portocolom,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,2150,3,100,https://www.kyero.com/en/property/8027651-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),2900,2,171,https://www.kyero.com/en/property/6538518-apartment-long-let-illetes-ses,2020-09-24,rent
2 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,2500,2,111,https://www.kyero.com/en/property/7084258-apartment-long-let-santa-ponsa,2020-09-24,rent
2 Bedroom Duplex in Soller,Mallorca,Soller,1500,2,110,https://www.kyero.com/en/property/8007797-apartment-long-let-soller,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1900,3,130,https://www.kyero.com/en/property/7892616-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Portocolom,Mallorca,Portocolom,750,3,100,https://www.kyero.com/en/property/7550065-apartment-long-let-portocolom,2020-09-24,rent
2 Bedroom Apartment in Alcudia,Mallorca,Alcudia,750,2,94,https://www.kyero.com/en/property/7729471-apartment-long-let-alcudia,2020-09-24,rent
2 Bedroom Apartment in Nova Santa Ponsa,Mallorca,Nova Santa Ponsa,2000,2,98,https://www.kyero.com/en/property/7816716-apartment-long-let-nova-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Muro,Mallorca,Muro,1800,3,2,https://www.kyero.com/en/property/7914082-apartment-long-let-muro,2020-09-24,rent
1 Bedroom Apartment in Palmanova,Mallorca,Palmanova,960,1,52,https://www.kyero.com/en/property/7507981-apartment-long-let-palmanova,2020-09-24,rent
2 Bedroom Apartment in Port D'andratx,Mallorca,Port D'andratx,1200,2,99,https://www.kyero.com/en/property/7811046-apartment-long-let-port-d-andratx,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1200,1,55,https://www.kyero.com/en/property/7942569-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1250,3,100,https://www.kyero.com/en/property/7628835-apartment-long-let-palma-de-majorca,2020-09-24,rent
2 Bedroom Apartment in Bendinat,Mallorca,Bendinat,2000,2,132,https://www.kyero.com/en/property/7774555-apartment-long-let-bendinat,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1300,1,62,https://www.kyero.com/en/property/7942583-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Duplex in Nova Santa Ponsa,Mallorca,Nova Santa Ponsa,2400,3,188,https://www.kyero.com/en/property/6668066-apartment-long-let-nova-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Illetes (Ses),Mallorca,Illetes (Ses),1950,3,130,https://www.kyero.com/en/property/7942625-apartment-long-let-illetes-ses,2020-09-24,rent
1 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,950,1,68,https://www.kyero.com/en/property/7501230-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,3000,3,148,https://www.kyero.com/en/property/7810952-apartment-long-let-santa-ponsa,2020-09-24,rent
1 Bedroom Apartment in Cala Mayor,Mallorca,Cala Mayor,1250,1,40,https://www.kyero.com/en/property/7783943-apartment-long-let-cala-mayor,2020-09-24,rent
4 Bedroom Penthouse in Son Veri,Mallorca,Son Veri,1900,4,165,https://www.kyero.com/en/property/7706586-apartment-long-let-son-veri,2020-09-24,rent
2 Bedroom Apartment in Cala D'or,Mallorca,Cala D'or,1300,2,75,https://www.kyero.com/en/property/7942355-apartment-long-let-cala-d-or,2020-09-24,rent
4 Bedroom Apartment in Alcudia,Mallorca,Alcudia,1300,4,160,https://www.kyero.com/en/property/7746411-apartment-long-let-alcudia,2020-09-24,rent
3 Bedroom Apartment in Palma de Majorca,Mallorca,Palma de Majorca,1580,3,124,https://www.kyero.com/en/property/7668995-apartment-long-let-palma-de-majorca,2020-09-24,rent
3 Bedroom Apartment in Port De Pollenca,Mallorca,Port De Pollenca,980,3,90,https://www.kyero.com/en/property/7798994-apartment-long-let-port-de-pollenca,2020-09-24,rent
4 Bedroom Penthouse in Sol De Mallorca,Mallorca,Sol De Mallorca,2500,4,120,https://www.kyero.com/en/property/7741679-apartment-long-let-sol-de-mallorca,2020-09-24,rent
3 Bedroom Apartment in La Bonanova,Mallorca,La Bonanova,1800,3,130,https://www.kyero.com/en/property/7702605-apartment-long-let-la-bonanova,2020-09-24,rent
3 Bedroom Apartment in Portals Nous,Mallorca,Portals Nous,2500,3,96,https://www.kyero.com/en/property/7781999-apartment-long-let-portals-nous,2020-09-24,rent
2 Bedroom Apartment in Bendinat,Mallorca,Bendinat,2990,2,100,https://www.kyero.com/en/property/7959073-apartment-long-let-bendinat,2020-09-24,rent
4 Bedroom Apartment in Santa Ponsa,Mallorca,Santa Ponsa,1500,4,110,https://www.kyero.com/en/property/7914799-apartment-long-let-santa-ponsa,2020-09-24,rent
3 Bedroom Apartment in Cala Vinyes,Mallorca,Cala Vinyes,2500,3,130,https://www.kyero.com/en/property/7942545-apartment-long-let-cala-vinyes,2020-09-24,rent
