title,island,locality,price,beds,size,link,date
3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,66420,3,86,https://www.kyero.com/en/property/7684514-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,147490,3,79,https://www.kyero.com/en/property/7684515-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
2 Bedroom Apartment in Mogan,Gran Canaria,Mogan,130000,2,78,https://www.kyero.com/en/property/7238696-apartment-for-sale-mogan,2020-09-19
3 Bedroom Apartment in Moya,Gran Canaria,Moya,88000,3,90,https://www.kyero.com/en/property/7684394-apartment-for-sale-moya,2020-09-19
2 Bedroom Apartment in Vecindario,Gran Canaria,Vecindario,106500,2,54,https://www.kyero.com/en/property/6857967-apartment-for-sale-vecindario,2020-09-19
3 Bedroom Apartment in Arucas,Gran Canaria,Arucas,110000,3,102,https://www.kyero.com/en/property/6859126-apartment-for-sale-arucas,2020-09-19
2 Bedroom Duplex in Mogan,Gran Canaria,Mogan,149000,2,101,https://www.kyero.com/en/property/6574241-apartment-for-sale-mogan,2020-09-19
2 Bedroom Apartment in Mogan,Gran Canaria,Mogan,130000,2,78,https://www.kyero.com/en/property/7297924-apartment-for-sale-mogan,2020-09-19
3 Bedroom Apartment in Santa Maria De Guia,Gran Canaria,Santa Maria De Guia,60000,3,125,https://www.kyero.com/en/property/7919091-apartment-for-sale-santa-maria-de-guia,2020-09-19
2 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,78920,2,58,https://www.kyero.com/en/property/7684522-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
2 Bedroom Apartment in Vecindario,Gran Canaria,Vecindario,126000,2,104,https://www.kyero.com/en/property/6866187-apartment-for-sale-vecindario,2020-09-19
3 Bedroom Apartment in San Fernando,Gran Canaria,San Fernando,125000,3,80,https://www.kyero.com/en/property/7297823-apartment-for-sale-san-fernando,2020-09-19
3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,50350,3,54,https://www.kyero.com/en/property/7797184-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
2 Bedroom Apartment in Puerto Rico,Gran Canaria,Puerto Rico,150000,2,71,https://www.kyero.com/en/property/7417887-apartment-for-sale-puerto-rico,2020-09-19
3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,82000,3,92,https://www.kyero.com/en/property/6859398-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
2 Bedroom Apartment in Telde,Gran Canaria,Telde,115000,2,70,https://www.kyero.com/en/property/6857655-apartment-for-sale-telde,2020-09-19
4 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,96420,4,101,https://www.kyero.com/en/property/7907953-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
2 Bedroom Apartment in Playa Del Ingles,Gran Canaria,Playa Del Ingles,145000,2,70,https://www.kyero.com/en/property/7139678-apartment-for-sale-playa-del-ingles,2020-09-19
3 Bedroom Apartment in Arucas,Gran Canaria,Arucas,107000,3,69,https://www.kyero.com/en/property/7684400-apartment-for-sale-arucas,2020-09-19
3 Bedroom Apartment in Escaleritas,Gran Canaria,Escaleritas,98000,3,70,https://www.kyero.com/en/property/6859207-apartment-for-sale-escaleritas,2020-09-19
3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,86000,3,92,https://www.kyero.com/en/property/7644392-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
2 Bedroom Apartment in Playa Del Ingles,Gran Canaria,Playa Del Ingles,149900,2,55,https://www.kyero.com/en/property/6456502-apartment-for-sale-playa-del-ingles,2020-09-19
2 Bedroom Apartment in Llanos De Sardina,Gran Canaria,Llanos De Sardina,88500,2,86,https://www.kyero.com/en/property/5073336-apartment-for-sale-llanos-de-sardina,2020-09-19
3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,145000,3,105,https://www.kyero.com/en/property/7684356-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,89900,3,75,https://www.kyero.com/en/property/7684544-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
3 Bedroom Apartment in Arucas,Gran Canaria,Arucas,138000,3,107,https://www.kyero.com/en/property/7684415-apartment-for-sale-arucas,2020-09-19
3 Bedroom Apartment in Arenales,Gran Canaria,Arenales,150000,3,79,https://www.kyero.com/en/property/7491143-apartment-for-sale-arenales,2020-09-19
2 Bedroom Apartment in Telde,Gran Canaria,Telde,82000,2,58,https://www.kyero.com/en/property/7684525-apartment-for-sale-telde,2020-09-19
2 Bedroom Apartment in Santa Lucia De Tirajana,Gran Canaria,Santa Lucia De Tirajana,126420,2,72,https://www.kyero.com/en/property/7797200-apartment-for-sale-santa-lucia-de-tirajana,2020-09-19
4 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,130000,4,114,https://www.kyero.com/en/property/7873865-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
2 Bedroom Duplex in Vecindario,Gran Canaria,Vecindario,125000,2,77,https://www.kyero.com/en/property/7628309-apartment-for-sale-vecindario,2020-09-19
2 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,109000,2,60,https://www.kyero.com/en/property/7604422-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
3 Bedroom Apartment in Arucas,Gran Canaria,Arucas,135000,3,89,https://www.kyero.com/en/property/7812308-apartment-for-sale-arucas,2020-09-19
2 Bedroom Apartment in Santa Lucia De Tirajana,Gran Canaria,Santa Lucia De Tirajana,99000,2,74,https://www.kyero.com/en/property/7790591-apartment-for-sale-santa-lucia-de-tirajana,2020-09-19
3 Bedroom Apartment in Telde,Gran Canaria,Telde,100000,3,95,https://www.kyero.com/en/property/7491104-apartment-for-sale-telde,2020-09-19
2 Bedroom Apartment in Santa Lucia De Tirajana,Gran Canaria,Santa Lucia De Tirajana,86000,2,69,https://www.kyero.com/en/property/6859431-apartment-for-sale-santa-lucia-de-tirajana,2020-09-19
3 Bedroom Apartment in Ingenio,Gran Canaria,Ingenio,98000,3,84,https://www.kyero.com/en/property/7253914-apartment-for-sale-ingenio,2020-09-19
2 Bedroom Apartment in Santa Lucia De Tirajana,Gran Canaria,Santa Lucia De Tirajana,95000,2,64,https://www.kyero.com/en/property/7491848-apartment-for-sale-santa-lucia-de-tirajana,2020-09-19
2 Bedroom Apartment in Vecindario,Gran Canaria,Vecindario,77000,2,63,https://www.kyero.com/en/property/7503156-apartment-for-sale-vecindario,2020-09-19
3 Bedroom Apartment in Las Palmas De Gran Canaria,Gran Canaria,Las Palmas De Gran Canaria,54000,3,68,https://www.kyero.com/en/property/6868010-apartment-for-sale-las-palmas-de-gran-canaria,2020-09-19
2 Bedroom Apartment in Vecindario,Gran Canaria,Vecindario,98000,2,70,https://www.kyero.com/en/property/7645366-apartment-for-sale-vecindario,2020-09-19
3 Bedroom Apartment in Arucas,Gran Canaria,Arucas,126500,3,138,https://www.kyero.com/en/property/6858981-apartment-for-sale-arucas,2020-09-19
