country,skill_sets,top_skills
"Mountain View, California","[{'\n  Industry Knowledge': ['Statistical Modeling', 'Programming', 'Machine Learning', 'Science', 'Mathematical Modeling', 'Market Research']}, {'\n  Tools & Technologies': ['Python', 'LaTeX', 'Matlab']}, {'\n  Other Skills': ['Bayesian statistics', 'Monte Carlo Simulation', 'Predictive Modeling', 'Time Series Analysis', 'Statistical Computing', 'Stochastic Processes', 'Scientific Computing', 'Applied Mathematics']}]","Statistics,R,Data Analysis"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Machine Learning', 'Research', 'Market Research', 'Data Analysis', 'Competitive Analysis', 'Technical Writing', 'Marketing', 'Social Media', 'Economics']}, {'\n  Tools & Technologies': ['Scala', 'Microsoft Excel', 'Relational Databases', 'Docker', 'PostgreSQL', 'MySQL', 'Microsoft Office']}, {'\n  Interpersonal Skills': ['Qualitative Research', 'Leadership']}, {'\n  Other Skills': ['Apache Spark', 'Natural Language Processing', 'PowerPivot', 'Hive']}]","Data Science,Python,SQL"
"Mountain View, California","[{'\n  Industry Knowledge': ['Data Mining', 'Statistics', 'Analysis', 'Analytics', 'Business Analytics', 'Business Intelligence', 'Business Analysis']}, {'\n  Tools & Technologies': ['R', 'SAS', 'PL/SQL', 'Visual Basic']}, {'\n  Other Skills': ['Time Series Analysis', 'Data Science']}]","Machine Learning,Predictive Modeling,Statistical Modeling"
"Cupertino, California","[{'\n  Industry Knowledge': ['Start-ups', 'Software Development', 'Web Services', 'Machine Learning', 'Product Development', 'Program Management', 'Software Project Management', 'Software Engineering', 'Mobile Devices', 'Distributed Systems', 'Web Applications', 'Statistics']}, {'\n  Tools & Technologies': ['Python', 'R', 'SQL', 'Databases', 'Android', 'Open Source']}, {'\n  Interpersonal Skills': ['Cross-functional Team Leadership', 'Team Building']}, {'\n  Other Skills': ['Data Science', 'Scikit-Learn', 'APIs', 'Developer Relations']}]","Cloud Computing,Mobile Applications,Data Analysis"
,,
"New York, New York","[{'\n  Industry Knowledge': ['Research', 'Big Data', 'Machine Learning']}, {'\n  Tools & Technologies': ['SAS', 'Microsoft Office', 'Microsoft Excel', 'Python', 'SQL', 'Hadoop', 'C', 'Tableau', 'Mathematica']}, {'\n  Other Skills': ['MapReduce', 'Time Series Analysis', 'Alteryx']}]","Data Analysis,Statistics,R"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Research', 'Analysis', 'Analytics', 'Quantitative Analytics']}, {'\n  Tools & Technologies': ['SQL', 'Matlab', 'Microsoft Excel']}, {'\n  Interpersonal Skills': ['Teamwork', 'Team Leadership', 'Leadership', 'Teaching']}, {'\n  Other Skills': []}]","Data Analysis,Statistical Modeling,R"
,,
,,
"Mountain View, California","[{'\n  Industry Knowledge': ['Algorithms', 'Statistics', 'Big Data', 'Computer Science', 'Data Analysis', 'Artificial Intelligence', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['Hadoop', 'Databases', 'Java']}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': ['Information Extraction', 'Text Classification', 'Text Mining', 'Pattern Recognition', 'Recommender Systems', 'Collaborative Filtering', 'Apache Pig', 'Natural Language Processing', 'Pig', 'European History', 'Meat', 'User Friendly', 'Turkish']}]","Machine Learning,Data Mining,Information Retrieval"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Data Mining', 'SAS programming', 'Simulations', 'Algorithms']}, {'\n  Tools & Technologies': ['R', 'SAS', 'C++', 'Microsoft SQL Server']}, {'\n  Other Skills': ['Applied Mathematics']}]","Data Analysis,Statistical Modeling,Statistics"
,,
"Stanford, California","[{'\n  Industry Knowledge': ['Economics', 'Machine Learning', 'Econometrics', 'Algorithms']}, {'\n  Tools & Technologies': ['Python', 'SAS', 'Unix']}, {'\n  Other Skills': ['Data Science']}]","Statistical Modeling,Data Analysis,R"
,,
"Sydney, Australia","[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistical Modeling']}, {'\n  Tools & Technologies': ['SQL']}, {'\n  Other Skills': []}]","Data Analysis,R,Data Mining"
"Mountain View, California","[{'\n  Industry Knowledge': ['Military', 'Research', 'Artificial Intelligence', 'Navy', 'Data Analysis', 'Statistics', 'Cloud Computing', 'Algorithms']}, {'\n  Tools & Technologies': ['C++', 'C', 'Java', 'Python', 'Linux', 'Amazon Web Services (AWS)', 'Microsoft Office', 'TensorFlow']}, {'\n  Interpersonal Skills': ['Leadership']}, {'\n  Other Skills': ['Probability', 'Convex Optimization', 'MapReduce', 'Multilayer Perceptron', 'Hadoop/Spark']}]","Signal Processing,Machine Learning,Matlab"
"Agadir, Sous-Massa-Drâa, Morocco","[{'\n  Industry Knowledge': ['Business Strategy']}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]","Management,Business Strategy"
,,
,,
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Quantitative Analytics']}, {'\n  Tools & Technologies': ['Microsoft Office', 'C++', 'R', 'Matlab', 'Java', 'SQL', 'Python']}, {'\n  Languages': ['Spanish']}, {'\n  Other Skills': []}]","Data Analysis,Physics,Research"
Greater Los Angeles Area,"[{'\n  Industry Knowledge': ['Event Planning', 'Nonprofits', 'Research', 'Social Media', 'Photography', 'Nonprofit Organizations', 'SAS Programming', 'Data Analysis']}, {'\n  Tools & Technologies': ['Microsoft Office', 'Microsoft Excel', 'Microsoft Word', 'PowerPoint', 'Java', 'SQL', 'Python', 'Microsoft PowerPoint', 'Matlab']}, {'\n  Interpersonal Skills': ['Teamwork', 'Fundraising', 'Customer Service', 'Management']}]","Public Speaking,Leadership,Entrepreneurship"
"San Francisco, California","[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Data Mining', 'Statistical Modeling', 'Machine Learning', 'SAS Programming']}, {'\n  Tools & Technologies': ['SPSS', 'LaTeX', 'Microsoft Excel', 'PowerPoint', 'SQL', 'Python']}, {'\n  Other Skills': ['Survey Methodology', 'Time Series Analysis']}]","R,SAS,Data Analysis"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Competitive Analysis', 'Business Analysis', 'Market Analysis', 'Consulting', 'Go-to-market Strategy', 'Market Research', 'Data Mining', 'Cloud Computing', 'Marketing']}, {'\n  Other Skills': ['Channel']}]","Product Management,Segmentation,Product Marketing"
Other,"[{'\n  Industry Knowledge': ['Statistics', 'Machine Learning']}, {'\n  Tools & Technologies': ['R', 'Python']}, {'\n  Other Skills': ['Decision Trees', 'Regression Analysis', 'Bayesian methods']}]","Data Mining,Data Analysis,SQL"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Mathematical Modeling', 'Data Analysis', 'Research', 'Statistical Modeling', 'Machine Learning', 'Programming', 'Numerical Analysis']}, {'\n  Tools & Technologies': ['LaTeX', 'C', 'C++']}]","R,Matlab,Statistics"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Supply Chain', 'Supply Chain Management', 'Program Management', 'Management Consulting', 'Business Process Improvement', 'Business Analytics', 'Operations Management', 'Pricing']}]","Analytics,Operations Research,Supply Chain Optimization"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Research', 'Statistics', 'Physics', 'Machine Learning', 'Data Analysis', 'Econometrics', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['Mathematica', 'R', 'SQL', 'Python']}, {'\n  Other Skills': ['Applied Mathematics']}]","Mathematical Modeling,Numerical Analysis,Matlab"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Optimization', 'Statistics', 'Simulations', 'Artificial Intelligence', 'Signal Processing', 'Computer Science', 'Big Data', 'Analytics', 'Online Advertising']}, {'\n  Tools & Technologies': ['Matlab', 'R', 'Hadoop']}, {'\n  Other Skills': ['Predictive Modeling', 'MapReduce', 'Pattern Recognition', 'Predictive Analytics', 'Time Series Analysis', 'Information Retrieval']}]","Data Mining,Machine Learning,Statistical Modeling"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Data Mining', 'Machine Learning', 'System Architecture', 'Enterprise Architecture', 'Requirements Analysis']}, {'\n  Tools & Technologies': ['QlikView', 'Business Objects', 'ABAP']}, {'\n  Other Skills': ['Data Analytics']}]","Business Intelligence,Data Warehousing,SAP BI"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistical Modeling', 'Research', 'Data Analysis', 'Machine Learning', 'Quantitative Analytics', 'Data Mining', 'Algorithms']}, {'\n  Tools & Technologies': ['LaTeX', 'SAS', 'C']}, {'\n  Other Skills': ['Lasso', 'Logistic Regression']}]","R,Statistics,Matlab"
San Francisco Bay Area,"[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Strategy', 'Management Consulting', 'Chemical Engineering', 'Valuation', 'Research', 'Risk Management', 'Business Intelligence', 'Derivatives', 'Process Improvement', 'Strategic Planning', 'Statistics', 'Process Optimization', 'Capital Markets', 'Information Security Management']}, {'\n  Tools & Technologies': ['Matlab', 'VBA', 'Microsoft Excel', 'PowerPoint', 'Visio', 'Access', 'Java', 'QlikView', 'SQL', 'Python']}, {'\n  Other Skills': ['PowerPivot']}]","Financial Analysis,Data Analysis,Financial Modeling"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistics', 'Data Analysis', 'Machine Learning', 'Statistical Modeling', 'Data Mining', 'Big Data']}, {'\n  Tools & Technologies': ['SQL', 'SAS', 'LaTeX', 'C++', 'Microsoft Office']}, {'\n  Other Skills': ['Apache Spark']}]","R,Python,Matlab"
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Financial Analysis', 'Financial Modeling', 'Strategy', 'Analytics', 'Strategic Planning', 'Competitive Analysis', 'Project Management', 'Research', 'Budgets', 'Process Improvement', 'Machine Learning']}, {'\n  Tools & Technologies': ['PowerPoint', 'Microsoft Office', 'Microsoft Word', 'Microsoft PowerPoint', 'Python', 'SQL']}, {'\n  Interpersonal Skills': ['Leadership', 'Management']}, {'\n  Other Skills': []}]","Data Analysis,Analysis,Microsoft Excel"
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Research', 'Data Analysis']}, {'\n  Tools & Technologies': ['SAS', 'C', 'Microsoft Excel']}]","Java,Statistics,R"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Energy', 'MEP', 'Energy Efficiency', 'Construction', 'Data Analysis', 'Mechanical Engineering', 'Renewable Energy', 'Machine Learning', 'Energy Audits', 'Statistics', 'Data Visualization']}, {'\n  Tools & Technologies': ['AutoCAD', 'Python', 'R']}, {'\n  Other Skills': ['eQuest', 'Data Science', 'LEED AP']}]","HVAC,LEED,Project Management"
,,
"San Francisco, California","[{'\n  Industry Knowledge': ['Business Analysis', 'Big Data', 'Data Warehousing', 'Data Visualization', 'Business Intelligence', 'Data Modeling', 'Pre-sales', 'Data Mining', 'Requirements Analysis', 'Enterprise Architecture', 'Solution Architecture', 'Consulting', 'Business Analytics']}, {'\n  Tools & Technologies': ['Enterprise Software', 'Cognos', 'Databases']}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': ['Big Data Analytics', 'Spotfire']}]","R,Analytics,SQL"
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Other Skills': []}]",
"Mountain View, California","[{'\n  Industry Knowledge': ['Research', 'Statistical Modeling', 'Student Affairs', 'SAS programming', 'Mathematical Modeling', 'Analytics', 'Data Mining', 'Analysis']}, {'\n  Tools & Technologies': ['R', 'Databases', 'LaTeX', 'SQL', 'SPSS']}, {'\n  Interpersonal Skills': ['Teaching', 'University Teaching']}, {'\n  Other Skills': ['Linear Regression', 'Time Series Analysis', 'Logistic Regression', 'Experimental Design', 'Bayesian statistics']}]","Statistics,Data Analysis,SAS"
"Seattle, Washington","[{'\n  Industry Knowledge': ['Management Consulting', 'Business Analysis', 'Data Analysis', 'Product Management', 'Statistical Data Analysis', 'E-commerce', 'Product Marketing', 'Customer Acquisition']}, {'\n  Tools & Technologies': ['R', 'PowerPoint', 'Microsoft Excel', 'Oracle SQL']}, {'\n  Other Skills': ['Linear Regression', 'Supply Chain Consulting', 'SQL Tuning']}]","Business Analytics,SQL,Business Intelligence"
Israel,"[{'\n  Industry Knowledge': ['Software Development', 'Data Analysis', 'Product Management']}, {'\n  Interpersonal Skills': ['Critical Thinking']}, {'\n  Other Skills': ['Spark']}]","Data Science,Machine Learning,Python"
,,
,,
,,
"Alicante/Alacant, Valencian Community, Spain","[{'\n  Industry Knowledge': ['Computer Vision', 'Artificial Intelligence', 'Computer Science']}, {'\n  Tools & Technologies': ['MySQL', 'C++', 'LaTeX']}, {'\n  Other Skills': ['Pattern Recognition', 'Home Automation', 'Inteligencia artificial', 'Ingeniería de software', 'C (programación)', 'Aprendizaje automático', 'Ciencias de la computación', 'Visión artificial', 'Smart Homes', 'Programación', 'Human Behaviour Analysis', 'Reconocimiento de patrones']}]","Java,Machine Learning,Linux"
"Zürich Area, Switzerland","[{'\n  Industry Knowledge': ['Big Data', 'Datamining', 'Quantitative Analytics', 'Data Mining', 'Statistical Data Analysis']}, {'\n  Tools & Technologies': ['LaTeX', 'Mathematica', 'SQL']}, {'\n  Other Skills': []}]","Data Visualization,R,Statistics"
,,
,,
"San Mateo, California","[{'\n  Industry Knowledge': ['Research', 'Data Analysis', 'Physics', 'Mathematics', 'Statistics']}, {'\n  Tools & Technologies': ['Matlab', 'Bash', 'Mathematica', 'LaTeX']}, {'\n  Other Skills': ['Data Science', 'Scientific Communications', 'Scientific Computing', 'Differential Equations', 'Multivariable Calculus']}]","Python,Applied Math,Programming"
,,
,,
"Mountain View, California","[{'\n  Industry Knowledge': ['Derivatives', 'Trading', 'Equities', 'Hedge Funds']}, {'\n  Tools & Technologies': ['Bloomberg', 'R', 'Python']}, {'\n  Other Skills': ['Quantitative Finance', 'Market Making']}]","Options,Financial Markets,Electronic Trading"
"Mountain View, California","[{'\n  Industry Knowledge': ['Statistical Modeling', 'Data Analysis', 'Clinical Trials', 'Programming', 'Mathematical Modeling', 'Data Mining', 'Clinical Development', 'Software Development', 'Simulations']}, {'\n  Tools & Technologies': ['C++']}, {'\n  Languages': []}, {'\n  Other Skills': ['Bayesian statistics', 'Statistical Programming', 'Logistic Regression', 'S-Plus', 'Multivariate Analysis', 'Predictive Modeling', 'Statistical Consulting', 'Time Series Analysis', 'Monte Carlo Simulation', 'WinBUGS', 'Bayesian methods']}]","R,Biostatistics,Statistics"
"Mountain View, California","[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Interpersonal Skills': []}]",
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistics', 'Statistical Modeling', 'Algorithms']}, {'\n  Tools & Technologies': ['SAS']}, {'\n  Other Skills': ['Predictive Modeling', 'Information Retrieval']}]","R,Data Mining,Machine Learning"
"Berlin Area, Germany","[{'\n  Industry Knowledge': ['Data Mining', 'Business Intelligence', 'Risk Management', 'Research', 'Analytics', 'Programming', 'Algorithms', 'Business Analysis', 'Business Development', 'Start-ups', 'Strategy', 'Entrepreneurship', 'Financial Markets', 'Software Development', 'Mathematics', 'Program Management', 'Finance']}, {'\n  Tools & Technologies': ['SQL', 'C++', 'Linux', 'JavaScript', 'C#']}, {'\n  Interpersonal Skills': ['Management', 'Leadership']}, {'\n  Other Skills': ['Multithreaded application development', 'Time Series Analysis', 'Probability']}]","Analysis,Data Analysis,Trading"
Greater Minneapolis-St. Paul Area,"[{'\n  Industry Knowledge': ['Data Analysis', 'Mathematics']}, {'\n  Tools & Technologies': ['Python', 'R']}, {'\n  Interpersonal Skills': ['Public Speaking']}]","Matlab,LaTeX,Mathematica"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Program Management', 'Business Process Improvement', 'Outsourcing', 'Consulting', 'Supply Chain', 'Business Transformation', 'Project Planning', 'Process Improvement', 'Business Intelligence', 'Operations Research', 'Data Analysis', 'Business Analysis', 'Optimization', 'Simulations', 'Management Consulting', 'Integration', 'Analytics', 'Business Process', 'Six Sigma', 'IT Strategy', 'Vendor Management', 'ERP', 'Operations Management', 'Requirements Analysis', 'Business Analytics', 'Statistical Modeling', 'IT Service Management', 'Process Engineering', 'Enterprise Architecture', 'Project Portfolio Management', 'Data Mining', 'Mathematical Modeling']}, {'\n  Interpersonal Skills': ['Leadership', 'Cross-functional Team Leadership']}]","Strategy,Supply Chain Management,Analysis"
"Mountain View, California","[{'\n  Industry Knowledge': ['Machine Learning', 'Data Mining', 'Numerical Analysis', 'Scalability']}, {'\n  Tools & Technologies': ['C++', 'Java', 'LaTeX', 'Matlab', 'Git']}, {'\n  Other Skills': ['Scientific Computing']}]","Algorithms,Python,Distributed Systems"
"San Francisco, California","[{'\n  Industry Knowledge': ['Data Analysis', 'Analysis', 'Statistical Modeling', 'Business Intelligence', 'Segmentation', 'Entrepreneurship']}, {'\n  Tools & Technologies': ['R', 'SQL', 'SAS', 'SPSS']}, {'\n  Languages': ['Mandarin', 'Chinese']}, {'\n  Other Skills': ['Multivariate Analysis', 'Cluster Analysis']}]","Data Mining,Analytics,Statistics"
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}, {'\n  Interpersonal Skills': []}, {'\n  Other Skills': []}]",
,,
Zambia,"[{'\n  Industry Knowledge': ['Web Design', 'Mobile Applications', 'Penetration Testing']}, {'\n  Tools & Technologies': ['JavaScript', 'PHP', 'MySQL', 'CSS', 'Java', 'SQL', 'Django']}, {'\n  Other Skills': []}]","Python,Machine Learning,Web Services"
,,
"Warsaw, Masovian District, Poland","[{'\n  Industry Knowledge': ['SEM', 'E-commerce', 'Web Analytics', 'PPC', 'Digital Marketing', 'SEO', 'Search Advertising', 'Conversion Optimization', 'Marketing Strategy', 'Digital Strategy', 'Social Media Marketing', 'Account Management', 'Social Media']}, {'\n  Tools & Technologies': ['Google Analytics', 'YouTube']}, {'\n  Interpersonal Skills': ['Customer Service', 'Training Delivery']}, {'\n  Languages': ['English']}, {'\n  Other Skills': ['Polish', 'Finnish', 'Customer Presentations', 'Finnish Language']}]","Google Adwords,Analytics,Online Advertising"
"Mountain View, California","[{'\n  Industry Knowledge': ['Data Mining', 'Optimization', 'Mathematics', 'Data Visualization', 'Programming', 'Computer Science', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['Python', 'Matlab', 'C++']}, {'\n  Other Skills': ['Data Science']}]","R,Statistics,Machine Learning"
"Mountain View, California","[{'\n  Industry Knowledge': ['Analysis', 'Data Analysis', 'International Business', 'Product Development', 'Business Analysis', 'E-commerce', 'SEM', 'Business Strategy', 'Competitive Intelligence', 'Competitive Analysis', 'Data Mining', 'Financial Analysis']}, {'\n  Tools & Technologies': ['Google Adwords', 'SQL', 'Microsoft Excel', 'YouTube']}, {'\n  Languages': ['Fluent Spanish', 'Intermediate French']}, {'\n  Other Skills': ['Excel Dashboards', 'Excel models', 'Behavioral Targeting', 'Brazilian Portuguese', 'Native English', 'Native Brazilian Portuguese']}]","Analytics,Online Advertising,Google Analytics"
"Pittsburgh, Pennsylvania","[{'\n  Industry Knowledge': ['Machine Learning', 'Big Data']}, {'\n  Tools & Technologies': ['SAS', 'Python', 'C++', 'C', 'Microsoft Office']}, {'\n  Other Skills': []}]","R,Statistics,Data Analysis"
"San Francisco, California","[{'\n  Industry Knowledge': ['Machine Learning', 'Statistics', 'Optimization', 'Renewable Energy', 'Energy Efficiency']}, {'\n  Tools & Technologies': ['Java', 'C++']}, {'\n  Other Skills': ['Energy Storage', 'Artificial Neural Networks', 'Deep Learning']}]","Data Analysis,Matlab,Python"
France,"[{'\n  Industry Knowledge': ['R&D', 'Software Documentation', 'Mathematics', 'Physics']}, {'\n  Tools & Technologies': ['Java', 'Scala', 'Python', 'Windows']}, {'\n  Interpersonal Skills': ['Team Management']}, {'\n  Languages': ['French']}]","Machine Learning,R&D,Software Documentation"
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Business Intelligence', 'Statistics', 'Agile Methodologies', 'Financial Modeling', 'Data Mining', 'Analysis', 'Optimization', 'Statistical Modeling', 'Business Strategy', 'Program Management', 'Project Management', 'Software Development']}, {'\n  Tools & Technologies': ['SAS', 'SQL', 'SPSS', 'Microsoft Office', 'Python', 'R']}, {'\n  Interpersonal Skills': ['Management', 'Problem Solving']}, {'\n  Other Skills': ['Microstrategy']}]","Databases,Analytics,Data Analysis"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Bioinformatics', 'Data Analysis', 'Algorithms', 'Big Data', 'Statistical Modeling']}, {'\n  Tools & Technologies': ['Matlab', 'Python', 'Java', 'LaTeX', 'Linux', 'Hadoop']}, {'\n  Other Skills': ['Computational Biology', 'Pattern Recognition', 'MapReduce', 'Apache Pig']}]","Machine Learning,Data Mining,R"
"Bucharest, Romania","[{'\n  Industry Knowledge': ['Machine Learning', 'Data Structures', 'Algorithms', 'Data Analysis', 'Energy Industry']}, {'\n  Tools & Technologies': ['MySQL', 'Python', 'SPSS', 'HTML5', 'Microsoft Excel', 'PowerPoint', 'Matlab']}, {'\n  Interpersonal Skills': ['Teamwork']}, {'\n  Other Skills': ['SAP IS-U', 'Power Utilities', 'Benchmarking']}]","R,C++,JavaScript"
,,
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistical Modeling', 'Risk Management', 'Trading', 'Mathematics', 'Statistics', 'Strategy', 'Machine Learning', 'Artificial Intelligence', 'Data Mining', 'Research']}, {'\n  Tools & Technologies': ['Matlab', 'SQL', 'C#', 'Microsoft Word', 'PowerPoint', 'Microsoft Excel', 'Python', 'R', 'Tensorflow']}, {'\n  Languages': ['English']}, {'\n  Other Skills': ['Quantitative Models']}]","Trading Strategies,VBA,C++"
"San Francisco, California","[{'\n  Industry Knowledge': ['Science', 'Quantitative Research', 'Psychology', 'Statistics', 'Grant Writing', 'Program Evaluation', 'Scientific Writing']}, {'\n  Tools & Technologies': ['SPSS', 'R', 'Python']}, {'\n  Interpersonal Skills': ['Qualitative Research', 'Teaching']}]","Research Design,Research,Data Analysis"
"Astoria, New York","[{'\n  Industry Knowledge': ['Project Management', 'Entrepreneurship', 'Data Analysis', 'Strategy', 'Corporate Finance', 'Consulting', 'Finance', 'Non-profits', 'Business Development', 'Logistics', 'Forecasting', 'CRM', 'Business Intelligence', 'Data Visualization', 'Nonprofits']}, {'\n  Tools & Technologies': ['Microsoft Excel', 'Enterprise Software', 'R', 'SQL', 'Android']}, {'\n  Other Skills': ['Economic Research', 'Human Factors Engineering', 'Product Adoption']}]","Leadership,Start-ups,Analytics"
San Francisco Bay Area,"[{'\n  Industry Knowledge': []}, {'\n  Tools & Technologies': []}]",
,,
Greater Boston Area,"[{'\n  Industry Knowledge': ['Science', 'Research', 'Higher Education', 'Project Management', 'Mathematical Modeling', 'Machine Learning']}, {'\n  Tools & Technologies': ['LaTeX', 'R', 'Stata']}, {'\n  Interpersonal Skills': ['Teaching', 'Qualitative Research']}, {'\n  Other Skills': []}]","Statistics,Data Analysis,Matlab"
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Analytics', 'Data Analysis', 'Strategy', 'Statistics', 'CRM', 'Strategic Planning', 'Integration', 'Research', 'Data Mining']}, {'\n  Tools & Technologies': ['Tableau', 'Python', 'R']}, {'\n  Other Skills': ['Data Science', 'B2B Marketing Strategy', 'Airlines and Travel Agencies']}]","Business Analysis,SQL,Agile Methodologies"
"San Jose, California","[{'\n  Industry Knowledge': ['Agile Methodologies', 'Software Development', 'Start-ups', 'Software Engineering', 'Project Management', 'Solution Selling', 'Go-to-market Strategy', 'Cloud Computing', 'Integration', 'Product Management']}, {'\n  Tools & Technologies': ['SaaS', 'MySQL', 'Enterprise Software', 'Java', 'Apache', 'XML', 'PHP', 'Amazon Web Services (AWS)']}, {'\n  Interpersonal Skills': ['Strategic Partnerships']}, {'\n  Other Skills': ['New Business Development']}]","Agile Methodologies,Software Development,Start-ups"
"New York, New York","[{'\n  Industry Knowledge': ['Machine Learning']}, {'\n  Tools & Technologies': ['Linux', 'Python']}]","Java,C,Statistics"
"Mountain View, California","[{'\n  Industry Knowledge': ['Research', 'Modeling', 'Data Analysis', 'Data Mining', 'Statistical Modeling', 'Statistics', 'Credit Risk']}, {'\n  Tools & Technologies': ['C++', 'Python', 'Unix', 'MySQL', 'SAS', 'LaTeX']}, {'\n  Other Skills': ['Experimental Design', 'Bayesian statistics', 'Time Series Analysis', 'Regression Analysis', 'Stochastic Calculus', 'Option Pricing Models', 'Mac OS', 'Linear/Nonlinear Time Series']}]","R,Matlab,Machine Learning"
,,
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistics', 'Economics']}, {'\n  Tools & Technologies': ['Matlab', 'Python', 'R']}, {'\n  Other Skills': ['Information Theory', 'MapReduce', 'Information Retrieval', 'Data Science', 'Wireless Communications Systems', 'Probabilistic Models', 'Search Engine', 'Stochastic Processes']}]","Machine Learning,Signal Processing,Algorithms"
,,
"Redwood City, California","[{'\n  Industry Knowledge': ['Data Analysis', 'Data Visualization', 'Data Mining', 'Software Engineering', 'User Interface Design']}, {'\n  Tools & Technologies': ['Python']}, {'\n  Other Skills': ['Time Series Analysis']}]","Matlab,Statistics,Research"
,,
San Francisco Bay Area,"[{'\n  Industry Knowledge': ['Statistics', 'Machine Learning', 'Data Analysis', 'Algorithms', 'Optimization', 'Analysis', 'Mathematical Modeling']}, {'\n  Tools & Technologies': ['Matlab']}, {'\n  Other Skills': ['Time Series Analysis', 'Bayesian statistics', 'Bayesian inference', 'Bayesian methods']}]","Statistical Modeling,R,Data Mining"
Greater Chicago Area,"[{'\n  Industry Knowledge': ['Online Advertising', 'Advertising', 'Digital Media', 'Forecasting', 'Digital Strategy', 'Web Analytics', 'Analysis', 'Social Media', 'Media Buying']}, {'\n  Interpersonal Skills': ['Cross-functional Team Leadership']}, {'\n  Other Skills': ['DoubleClick', 'comScore', 'IBM Websphere Commerce', 'Omniture', 'WebTrends Analytics']}]","Analytics,Google Analytics,Strategy"
,,
,,
,,
,,
,,
"San Jose, California","[{'\n  Industry Knowledge': ['Mobile Devices', 'Start-ups', 'Agile Methodologies', 'Online Advertising', 'Web Analytics', 'Product Management', 'Go-to-market Strategy', 'Web Development', 'SEO', 'New Media', 'Digital Media', 'SEM', 'Digital Strategy']}, {'\n  Tools & Technologies': ['Amazon Web Services (AWS)']}, {'\n  Interpersonal Skills': ['Strategic Partnerships']}, {'\n  Other Skills': []}]","Enterprise Software,Cloud Computing,SaaS"
"Toronto, Canada Area","[{'\n  Industry Knowledge': ['Materials Science', 'Mathematical Modeling', 'Statistics', 'Data Analysis', 'Nanotechnology', 'Laboratory', 'Programming', 'Characterization', 'Analysis']}, {'\n  Tools & Technologies': ['LaTeX', 'Matlab', 'Linux', 'Python', 'Microsoft Office', 'Java', 'SQL', 'Mathematica', 'SolidWorks', 'Hadoop']}, {'\n  Interpersonal Skills': ['Leadership', 'Teaching', 'Communication']}, {'\n  Other Skills': ['Apache Spark', 'MapReduce', 'Experimentation', 'Mac OS']}]","Physics,Research,Science"
,,
,,
,,
,,
"Menlo Park, California","[{'\n  Tools & Technologies': ['Visual Basic']}, {'\n  Other Skills': ['Monte Carlo Simulation', 'Game Theory', 'Expert modeler with Excel']}]","Strategy,SQL,Japanese"
